site,alpha,gamma,lstm_units,dropout_rate,dense_units,batch_size,val_auc,acc,precision,recall,npv,specificity,f1
13,0.95,2.0,32,0.2,16,16,0.86815899225466,0.7642585551330798,0.12195121951219512,0.8064516129032258,0.9897260273972602,0.762532981530343,0.211864406779661
3,0.95,2.0,64,0.3,32,32,0.8676452033477732,0.8345864661654135,0.15172413793103448,0.7096774193548387,0.9862174578866769,0.8396349413298566,0.25
13,0.75,2.0,32,0.3,32,32,0.8673504128010895,0.9607097591888466,0.5,0.45161290322580644,0.9776609724047306,0.9815303430079155,0.4745762711864407
10,0.75,2.0,64,0.3,32,32,0.8673373773240618,0.9575835475578406,0.39285714285714285,0.4074074074074074,0.9786666666666667,0.9773635153129161,0.4
15,0.95,2.0,32,0.3,32,32,0.8671875,0.8109452736318408,0.14705882352941177,0.78125,0.9889589905362776,0.8121761658031088,0.24752475247524752
3,0.95,2.0,64,0.3,32,16,0.8671405139420447,0.8007518796992481,0.1404494382022472,0.8064516129032258,0.9903225806451613,0.8005215123859192,0.23923444976076555
8,0.95,2.0,64,0.2,32,32,0.8669199950435753,0.8189655172413793,0.1419753086419753,0.7419354838709677,0.9876923076923076,0.8220230473751601,0.23834196891191708
13,0.95,2.0,64,0.2,16,16,0.8666695037875565,0.7553865652724968,0.11428571428571428,0.7741935483870968,0.9879101899827288,0.7546174142480211,0.1991701244813278
15,0.75,2.0,64,0.2,32,16,0.866580310880829,0.9527363184079602,0.4,0.375,0.9741602067183462,0.9766839378238342,0.3870967741935484
13,0.95,2.0,32,0.2,32,16,0.8664567197208273,0.7503168567807351,0.11214953271028037,0.7741935483870968,0.9878260869565217,0.7493403693931399,0.19591836734693877
15,0.95,2.0,64,0.3,32,16,0.8662564766839378,0.7661691542288557,0.12135922330097088,0.78125,0.9882943143812709,0.7655440414507773,0.21008403361344538
13,0.9,2.0,32,0.2,32,16,0.8661162652140608,0.870722433460076,0.19130434782608696,0.7096774193548387,0.9866468842729971,0.8773087071240105,0.3013698630136986
3,0.95,2.0,64,0.3,16,16,0.8660890776801111,0.8057644110275689,0.13953488372093023,0.7741935483870968,0.9888178913738019,0.8070404172099087,0.23645320197044334
15,0.75,2.0,32,0.2,32,16,0.8658921632124352,0.9415422885572139,0.2727272727272727,0.28125,0.9701686121919585,0.9689119170984456,0.27692307692307694
3,0.75,2.0,32,0.2,32,16,0.8657946755267696,0.9573934837092731,0.44,0.3548387096774194,0.9741267787839586,0.9817470664928292,0.39285714285714285
16,0.9,2.0,32,0.3,32,32,0.8655913978494624,0.9111709286675639,0.22727272727272727,0.5,0.9778434268833087,0.9284712482468443,0.3125
13,0.9,2.0,32,0.3,32,32,0.8654353562005277,0.9036755386565273,0.2289156626506024,0.6129032258064516,0.9830028328611898,0.9155672823218998,0.3333333333333333
3,0.95,2.0,32,0.3,16,16,0.8653320435715186,0.8370927318295739,0.15384615384615385,0.7096774193548387,0.9862595419847329,0.8422425032594524,0.25287356321839083
3,0.9,2.0,32,0.3,32,16,0.8649535265172226,0.899749373433584,0.21839080459770116,0.6129032258064516,0.9831223628691983,0.9113428943937418,0.3220338983050847
15,0.9,2.0,32,0.3,32,16,0.864758743523316,0.8955223880597015,0.22340425531914893,0.65625,0.9845070422535211,0.905440414507772,0.3333333333333333
3,0.9,2.0,32,0.3,16,16,0.8644067796610169,0.9060150375939849,0.2441860465116279,0.6774193548387096,0.9859550561797753,0.9152542372881356,0.358974358974359
3,0.95,2.0,64,0.3,16,32,0.8642806073095849,0.8170426065162907,0.14285714285714285,0.7419354838709677,0.9874411302982732,0.8200782268578879,0.23958333333333334
13,0.75,2.0,32,0.3,16,32,0.8639458677334241,0.9594423320659062,0.4838709677419355,0.4838709677419355,0.978891820580475,0.978891820580475,0.4838709677419355
3,0.95,2.0,32,0.3,32,16,0.8637759179038565,0.8195488721804511,0.14012738853503184,0.7096774193548387,0.9859594383775351,0.8239895697522817,0.23404255319148937
3,0.75,2.0,32,0.3,16,16,0.8633974008495605,0.956140350877193,0.43333333333333335,0.41935483870967744,0.9765625,0.9778357235984355,0.4262295081967213
16,0.95,2.0,32,0.3,16,32,0.8631603553062178,0.7792732166890982,0.12359550561797752,0.7333333333333333,0.9858407079646018,0.7812061711079944,0.21153846153846154
3,0.95,2.0,32,0.3,16,32,0.8630188837952643,0.8308270676691729,0.15333333333333332,0.7419354838709677,0.9876543209876543,0.834419817470665,0.2541436464088398
13,0.75,2.0,64,0.3,16,32,0.8628393905864329,0.9543726235741445,0.4418604651162791,0.6129032258064516,0.9839142091152815,0.9683377308707124,0.5135135135135135
15,0.9,2.0,64,0.2,32,32,0.862734779792746,0.9166666666666666,0.27848101265822783,0.6875,0.9862068965517241,0.9261658031088082,0.3963963963963964
8,0.9,2.0,32,0.3,32,32,0.8626657304530998,0.9224137931034483,0.2647058823529412,0.5806451612903226,0.9825268817204301,0.9359795134443022,0.36363636363636365
16,0.95,2.0,64,0.2,32,32,0.8625993454885461,0.8156123822341858,0.14093959731543623,0.7,0.9848484848484849,0.820476858345021,0.2346368715083799
16,0.75,2.0,32,0.3,32,32,0.8624123422159888,0.9582772543741588,0.48,0.4,0.9749303621169917,0.9817671809256662,0.43636363636363634
13,0.75,2.0,64,0.3,32,16,0.8623287088262831,0.9543726235741445,0.43902439024390244,0.5806451612903226,0.982620320855615,0.9696569920844327,0.5
13,0.95,2.0,64,0.2,16,32,0.8623287088262831,0.8010139416983524,0.12941176470588237,0.7096774193548387,0.9854604200323102,0.8047493403693932,0.21890547263681592
3,0.95,2.0,32,0.3,32,32,0.8618833326323758,0.8659147869674185,0.18333333333333332,0.7096774193548387,0.9867256637168141,0.8722294654498044,0.2913907284768212
11,0.9,2.0,64,0.2,32,32,0.8617332441918769,0.9078455790784558,0.22784810126582278,0.5806451612903226,0.9820441988950276,0.9209844559585493,0.32727272727272727
3,0.75,2.0,64,0.3,32,16,0.8617151028304664,0.956140350877193,0.42857142857142855,0.3870967741935484,0.9753246753246754,0.9791395045632334,0.4067796610169492
15,0.9,2.0,32,0.2,16,32,0.8616823186528498,0.9116915422885572,0.2328767123287671,0.53125,0.9794801641586868,0.927461139896373,0.3238095238095238
3,0.95,2.0,32,0.2,32,32,0.8616730453799891,0.8446115288220551,0.16546762589928057,0.7419354838709677,0.9878603945371776,0.848761408083442,0.27058823529411763
15,0.9,2.0,64,0.2,32,16,0.8616418393782382,0.8793532338308457,0.19626168224299065,0.65625,0.9842180774748924,0.8886010362694301,0.302158273381295
1,0.95,2.0,32,0.2,32,32,0.8615677667812331,0.8530864197530864,0.16153846153846155,0.6774193548387096,0.9852941176470589,0.8600770218228498,0.2608695652173913
3,0.9,2.0,64,0.2,16,16,0.8615468730285569,0.9160401002506265,0.25675675675675674,0.6129032258064516,0.9834254143646409,0.9282920469361148,0.3619047619047619
3,0.9,2.0,64,0.3,16,16,0.8611262985237835,0.8972431077694235,0.21978021978021978,0.6451612903225806,0.9844413012729845,0.9074315514993481,0.32786885245901637
13,0.95,2.0,32,0.3,32,32,0.860966890799217,0.8073510773130546,0.12422360248447205,0.6451612903225806,0.982484076433121,0.8139841688654353,0.20833333333333334
16,0.75,2.0,32,0.3,16,32,0.860822814399252,0.9596231493943472,0.5,0.36666666666666664,0.9736477115117892,0.9845722300140253,0.4230769230769231
16,0.95,2.0,64,0.3,16,16,0.860822814399252,0.7886944818304172,0.13714285714285715,0.8,0.9894366197183099,0.788218793828892,0.23414634146341465
15,0.95,2.0,64,0.2,32,32,0.860791774611399,0.8034825870646766,0.14606741573033707,0.8125,0.9904153354632588,0.8031088082901554,0.24761904761904763
3,0.95,2.0,32,0.2,16,16,0.8607057240190099,0.8283208020050126,0.15584415584415584,0.7741935483870968,0.9891304347826086,0.8305084745762712,0.2594594594594595
16,0.75,2.0,64,0.2,16,32,0.8604955586722768,0.9596231493943472,0.5,0.43333333333333335,0.9762900976290098,0.9817671809256662,0.4642857142857143
13,0.95,2.0,64,0.3,16,32,0.8604562090390672,0.8035487959442332,0.13095238095238096,0.7096774193548387,0.9855072463768116,0.8073878627968337,0.22110552763819097
8,0.95,2.0,32,0.3,32,16,0.8603940357688653,0.8152709359605911,0.14792899408284024,0.8064516129032258,0.9906687402799378,0.8156209987195903,0.25
16,0.75,2.0,64,0.3,32,16,0.8601683029453016,0.955585464333782,0.4444444444444444,0.4,0.9748603351955307,0.9789621318373072,0.42105263157894735
13,0.75,2.0,32,0.2,16,32,0.8597327432121883,0.9518377693282636,0.4,0.45161290322580644,0.9774535809018567,0.9722955145118733,0.42424242424242425
15,0.9,2.0,32,0.3,16,16,0.8596583549222797,0.8681592039800995,0.19672131147540983,0.75,0.9882697947214076,0.8730569948186528,0.3116883116883117
8,0.75,2.0,64,0.3,16,32,0.859526661434885,0.9544334975369458,0.375,0.2903225806451613,0.9720812182741116,0.9807938540332907,0.32727272727272727
15,0.95,2.0,64,0.2,16,32,0.8594559585492229,0.804726368159204,0.14285714285714285,0.78125,0.9888712241653418,0.805699481865285,0.24154589371980675
16,0.9,2.0,64,0.2,32,16,0.8592332865825153,0.8842530282637954,0.20212765957446807,0.6333333333333333,0.9830508474576272,0.8948106591865358,0.3064516129032258
15,0.9,2.0,64,0.2,16,16,0.859172603626943,0.8880597014925373,0.21568627450980393,0.6875,0.9857549857549858,0.8963730569948186,0.3283582089552239
13,0.9,2.0,64,0.3,32,16,0.8591369478253469,0.8643852978453739,0.18333333333333332,0.7096774193548387,0.9865470852017937,0.8707124010554089,0.2913907284768212
13,0.75,2.0,32,0.3,16,16,0.8589667205719637,0.9556400506970849,0.4411764705882353,0.4838709677419355,0.9788079470198675,0.974934036939314,0.46153846153846156
16,0.75,2.0,32,0.2,16,32,0.8589527816736794,0.9636608344549125,0.5789473684210527,0.36666666666666664,0.9737569060773481,0.9887798036465638,0.4489795918367347
16,0.9,2.0,64,0.2,32,32,0.8589527816736793,0.9205921938088829,0.27692307692307694,0.6,0.9823008849557522,0.9340813464235624,0.37894736842105264
8,0.9,2.0,64,0.2,16,32,0.8588658047994713,0.9298029556650246,0.25925925925925924,0.45161290322580644,0.9775725593667546,0.9487836107554417,0.32941176470588235
