site,alpha,gamma,lstm_units,dropout_rate,dense_units,batch_size,val_auc,acc,precision,recall,npv,specificity,f1
21,0.25,2.0,32,0.3,32,16,0.8986898371394777,0.9644218551461246,0.6666666666666666,0.06896551724137931,0.9655612244897959,0.9986807387862797,0.125
21,0.25,2.0,64,0.2,32,16,0.8986898371394777,0.963151207115629,0.5,0.13793103448275862,0.9679075738125802,0.9947229551451188,0.21621621621621623
21,0.25,2.0,32,0.2,16,32,0.8968701664998635,0.96569250317662,1.0,0.06896551724137931,0.9656050955414013,1.0,0.12903225806451613
21,0.25,2.0,64,0.2,16,16,0.8963242653079793,0.9644218551461246,0.6,0.10344827586206896,0.9667519181585678,0.9973614775725593,0.17647058823529413
21,0.75,2.0,64,0.2,16,32,0.8950959876262397,0.9644218551461246,0.52,0.4482758620689655,0.979002624671916,0.9841688654353562,0.48148148148148145
21,0.75,2.0,32,0.3,32,32,0.8925484487307798,0.9593392630241423,0.4444444444444444,0.41379310344827586,0.9776315789473684,0.9802110817941952,0.42857142857142855
21,0.5,2.0,64,0.2,16,16,0.8912291875170595,0.9669631512071156,0.6666666666666666,0.20689655172413793,0.9704370179948586,0.996042216358839,0.3157894736842105
21,0.25,2.0,32,0.2,32,32,0.8910472204530981,0.9618805590851334,0.0,0.0,0.9631043256997456,0.9986807387862797,0.0
21,0.75,2.0,64,0.3,16,32,0.8908197616231462,0.9606099110546379,0.46153846153846156,0.41379310344827586,0.9776609724047306,0.9815303430079155,0.43636363636363634
21,0.25,2.0,64,0.3,16,16,0.8903193521972523,0.9695044472681067,0.7777777777777778,0.2413793103448276,0.9717223650385605,0.9973614775725593,0.3684210526315789
21,0.5,2.0,64,0.2,32,16,0.890273860431262,0.9669631512071156,0.6,0.3103448275862069,0.9740932642487047,0.9920844327176781,0.4090909090909091
21,0.75,2.0,32,0.2,32,32,0.8901828768992812,0.9606099110546379,0.4583333333333333,0.3793103448275862,0.9764089121887287,0.9828496042216359,0.41509433962264153
21,0.75,2.0,32,0.3,16,16,0.8896369757073969,0.9593392630241423,0.4444444444444444,0.41379310344827586,0.9776315789473684,0.9802110817941952,0.42857142857142855
21,0.25,2.0,64,0.3,32,32,0.8884086980256573,0.96569250317662,0.75,0.10344827586206896,0.966794380587484,0.9986807387862797,0.18181818181818182
21,0.5,2.0,64,0.2,16,32,0.8866800109180237,0.9644218551461246,0.5454545454545454,0.20689655172413793,0.970360824742268,0.9934036939313984,0.3
16,0.25,2.0,64,0.3,16,32,0.886582515194016,0.9609690444145357,1.0,0.03333333333333333,0.9609164420485176,1.0,0.06451612903225806
21,0.25,2.0,64,0.2,16,32,0.8864525520880722,0.963151207115629,0.5,0.034482758620689655,0.9643312101910828,0.9986807387862797,0.06451612903225806
21,0.25,2.0,32,0.2,16,16,0.8859066508961878,0.9644218551461246,1.0,0.034482758620689655,0.9643765903307888,1.0,0.06666666666666667
16,0.5,2.0,64,0.3,16,16,0.8842917251051894,0.9636608344549125,0.6153846153846154,0.26666666666666666,0.9698630136986301,0.9929873772791024,0.37209302325581395
16,0.5,2.0,64,0.3,32,16,0.88424497428705,0.9623149394347241,0.5714285714285714,0.26666666666666666,0.9698216735253772,0.9915848527349228,0.36363636363636365
21,0.5,2.0,32,0.3,32,16,0.8839505049586025,0.9682337992376112,0.6111111111111112,0.3793103448275862,0.976592977893368,0.9907651715039578,0.46808510638297873
21,0.75,2.0,32,0.2,16,16,0.8826767355108726,0.9491740787801779,0.358974358974359,0.4827586206896552,0.9799465240641712,0.9670184696569921,0.4117647058823529
21,0.5,2.0,32,0.2,16,16,0.8817214084250751,0.96569250317662,0.5714285714285714,0.27586206896551724,0.9728331177231565,0.9920844327176781,0.37209302325581395
21,0.25,2.0,32,0.3,32,32,0.878900918933673,0.9618805590851334,0.0,0.0,0.9631043256997456,0.9986807387862797,0.0
21,0.75,2.0,32,0.3,32,16,0.8784460012737694,0.9593392630241423,0.4482758620689655,0.4482758620689655,0.978891820580475,0.978891820580475,0.4482758620689655
16,0.25,2.0,32,0.2,16,32,0.8784011220196354,0.9569313593539704,0.0,0.0,0.9595141700404858,0.9971949509116409,0.0
16,0.5,2.0,64,0.2,16,16,0.8765310892940625,0.9609690444145357,0.5333333333333333,0.26666666666666666,0.9697802197802198,0.9901823281907434,0.35555555555555557
16,0.5,2.0,64,0.3,16,32,0.8750350631136045,0.9623149394347241,0.6,0.2,0.9672578444747613,0.9943899018232819,0.3
21,0.25,2.0,32,0.3,16,16,0.8742152670366663,0.9682337992376112,0.8333333333333334,0.1724137931034483,0.969270166453265,0.9986807387862797,0.2857142857142857
16,0.75,2.0,64,0.2,32,32,0.8737260402057035,0.9582772543741588,0.4782608695652174,0.36666666666666664,0.9736111111111111,0.9831697054698457,0.41509433962264153
16,0.75,2.0,32,0.2,16,16,0.8731650303880318,0.9528936742934051,0.4074074074074074,0.36666666666666664,0.973463687150838,0.9775596072931276,0.38596491228070173
16,0.5,2.0,32,0.3,16,16,0.8729780271154746,0.9596231493943472,0.5,0.26666666666666666,0.9697386519944979,0.9887798036465638,0.34782608695652173
16,0.5,2.0,64,0.2,16,32,0.8725572697522207,0.9650067294751009,0.7,0.23333333333333334,0.9686221009549796,0.9957924263674615,0.35
15,0.5,2.0,32,0.3,16,32,0.8720854922279793,0.9676616915422885,0.875,0.21875,0.9685929648241206,0.9987046632124352,0.35
21,0.25,2.0,64,0.2,32,32,0.8712128104813028,0.96569250317662,0.6666666666666666,0.13793103448275862,0.967989756722151,0.9973614775725593,0.22857142857142856
10,0.75,2.0,32,0.2,32,32,0.8699018592493959,0.961439588688946,0.43478260869565216,0.37037037037037035,0.9774834437086093,0.9826897470039947,0.4
16,0.25,2.0,64,0.2,32,32,0.8698457223001403,0.9609690444145357,0.6666666666666666,0.06666666666666667,0.9621621621621622,0.9985974754558204,0.12121212121212122
16,0.25,2.0,32,0.3,32,32,0.8697989714820009,0.9596231493943472,0.5,0.03333333333333333,0.9608636977058029,0.9985974754558204,0.0625
16,0.75,2.0,64,0.3,32,16,0.8690509583917718,0.9448183041722745,0.3333333333333333,0.36666666666666664,0.9732394366197183,0.9691444600280504,0.3492063492063492
16,0.25,2.0,32,0.3,32,16,0.8688639551192145,0.9636608344549125,0.7142857142857143,0.16666666666666666,0.9660326086956522,0.9971949509116409,0.2702702702702703
16,0.75,2.0,64,0.3,16,32,0.8679756895745676,0.955585464333782,0.44,0.36666666666666664,0.9735376044568245,0.9803646563814866,0.4
16,0.5,2.0,32,0.2,32,32,0.8672744273024777,0.9650067294751009,0.7,0.23333333333333334,0.9686221009549796,0.9957924263674615,0.35
16,0.5,2.0,64,0.3,32,32,0.8669471715755025,0.9623149394347241,0.5833333333333334,0.23333333333333334,0.9685362517099864,0.9929873772791024,0.3333333333333333
16,0.75,2.0,32,0.3,16,32,0.8666199158485274,0.9569313593539704,0.46153846153846156,0.4,0.9748953974895398,0.9803646563814866,0.42857142857142855
16,0.5,2.0,32,0.3,32,32,0.8665264142122487,0.9609690444145357,0.5384615384615384,0.23333333333333334,0.9684931506849315,0.9915848527349228,0.32558139534883723
16,0.25,2.0,64,0.2,32,16,0.8656381486676017,0.9609690444145357,0.6,0.1,0.9634146341463414,0.9971949509116409,0.17142857142857143
16,0.5,2.0,64,0.2,32,32,0.8653576437587658,0.9609690444145357,0.5454545454545454,0.2,0.9672131147540983,0.9929873772791024,0.2926829268292683
16,0.75,2.0,64,0.3,16,16,0.8648901355773726,0.9542395693135935,0.43333333333333335,0.43333333333333335,0.9761570827489481,0.9761570827489481,0.43333333333333335
16,0.75,2.0,32,0.3,32,32,0.8646563814866761,0.9542395693135935,0.4230769230769231,0.36666666666666664,0.9735006973500697,0.9789621318373072,0.39285714285714285
15,0.5,2.0,64,0.2,16,32,0.8642729922279793,0.9664179104477612,0.7777777777777778,0.21875,0.9685534591194969,0.9974093264248705,0.34146341463414637
16,0.25,2.0,64,0.3,16,16,0.8638148667601684,0.9609690444145357,0.6666666666666666,0.06666666666666667,0.9621621621621622,0.9985974754558204,0.12121212121212122
16,0.5,2.0,32,0.3,16,32,0.8633006077606358,0.9636608344549125,0.6363636363636364,0.23333333333333334,0.9685792349726776,0.9943899018232819,0.34146341463414637
13,0.25,2.0,32,0.2,32,16,0.8629670610264704,0.9695817490494296,1.0,0.22580645161290322,0.969309462915601,1.0,0.3684210526315789
8,0.75,2.0,64,0.2,32,16,0.8622939985956796,0.937192118226601,0.2619047619047619,0.3548387096774194,0.974025974025974,0.9603072983354674,0.3013698630136986
10,0.5,2.0,64,0.2,16,16,0.8620604625930858,0.9627249357326478,0.42857142857142855,0.2222222222222222,0.9725130890052356,0.9893475366178429,0.2926829268292683
10,0.25,2.0,64,0.2,32,32,0.8618631947526755,0.9704370179948586,1.0,0.14814814814814814,0.9702842377260982,1.0,0.25806451612903225
16,0.75,2.0,64,0.2,32,16,0.8615240766713418,0.9448183041722745,0.3333333333333333,0.36666666666666664,0.9732394366197183,0.9691444600280504,0.3492063492063492
15,0.25,2.0,32,0.3,32,32,0.8614799222797928,0.9639303482587065,1.0,0.09375,0.9637952559300874,1.0,0.17142857142857143
15,0.5,2.0,64,0.3,32,32,0.861196567357513,0.9676616915422885,0.875,0.21875,0.9685929648241206,0.9987046632124352,0.35
16,0.75,2.0,64,0.3,32,32,0.8610098176718093,0.9542395693135935,0.4166666666666667,0.3333333333333333,0.972183588317107,0.9803646563814866,0.37037037037037035
8,0.25,2.0,64,0.3,16,32,0.8605592499277188,0.9655172413793104,1.0,0.0967741935483871,0.965389369592089,1.0,0.17647058823529413
15,0.75,2.0,64,0.3,32,16,0.860184585492228,0.9527363184079602,0.39285714285714285,0.34375,0.9729381443298969,0.977979274611399,0.36666666666666664
16,0.5,2.0,32,0.2,16,32,0.859934548854605,0.9623149394347241,0.5714285714285714,0.26666666666666666,0.9698216735253772,0.9915848527349228,0.36363636363636365
11,0.5,2.0,64,0.3,32,32,0.8594768510780546,0.9613947696139477,0.5,0.12903225806451613,0.9660377358490566,0.9948186528497409,0.20512820512820512
15,0.75,2.0,32,0.2,16,16,0.859172603626943,0.9564676616915423,0.4482758620689655,0.40625,0.9754838709677419,0.9792746113989638,0.4262295081967213
15,0.75,2.0,32,0.3,32,16,0.8586868523316062,0.9601990049751243,0.5,0.3125,0.9719387755102041,0.9870466321243523,0.38461538461538464
16,0.25,2.0,32,0.2,16,16,0.858625525946704,0.9623149394347241,0.75,0.1,0.9634641407307172,0.9985974754558204,0.17647058823529413
15,0.25,2.0,32,0.3,16,32,0.858160621761658,0.9651741293532339,1.0,0.125,0.965,1.0,0.2222222222222222
16,0.25,2.0,32,0.3,16,16,0.8572697522206639,0.9623149394347241,0.75,0.1,0.9634641407307172,0.9985974754558204,0.17647058823529413
16,0.25,2.0,64,0.2,16,32,0.8568022440392706,0.9609690444145357,0.6666666666666666,0.06666666666666667,0.9621621621621622,0.9985974754558204,0.12121212121212122
10,0.25,2.0,64,0.3,32,16,0.856635596981802,0.967866323907455,0.6666666666666666,0.14814814814814814,0.9702072538860104,0.9973368841544608,0.24242424242424243
11,0.75,2.0,64,0.2,32,16,0.8559669062343306,0.9439601494396015,0.3055555555555556,0.3548387096774194,0.9739243807040417,0.9676165803108808,0.3283582089552239
15,0.5,2.0,32,0.2,32,16,0.8557723445595855,0.9701492537313433,0.9,0.28125,0.9710327455919395,0.9987046632124352,0.42857142857142855
10,0.75,2.0,64,0.2,32,32,0.8555999408196479,0.9550128534704371,0.35714285714285715,0.37037037037037035,0.9773333333333334,0.9760319573901465,0.36363636363636365
8,0.25,2.0,32,0.2,16,16,0.8551071826855562,0.9605911330049262,0.4,0.06451612903225806,0.9640644361833953,0.9961587708066582,0.1111111111111111
3,0.5,2.0,64,0.3,16,16,0.8549438533036128,0.9661654135338346,0.625,0.3225806451612903,0.9731457800511509,0.9921773142112125,0.425531914893617
11,0.5,2.0,32,0.2,16,16,0.8548387096774194,0.9613947696139477,0.5,0.16129032258064516,0.9672131147540983,0.9935233160621761,0.24390243902439024
15,0.25,2.0,64,0.3,32,16,0.8547198834196891,0.9639303482587065,1.0,0.09375,0.9637952559300874,1.0,0.17142857142857143
16,0.25,2.0,32,0.2,32,32,0.8543244506778869,0.9636608344549125,1.0,0.1,0.9635135135135136,1.0,0.18181818181818182
10,0.5,2.0,32,0.2,16,32,0.8540711150564678,0.9627249357326478,0.42857142857142855,0.2222222222222222,0.9725130890052356,0.9893475366178429,0.2926829268292683
16,0.5,2.0,32,0.3,32,16,0.8540439457690511,0.9636608344549125,0.6363636363636364,0.23333333333333334,0.9685792349726776,0.9943899018232819,0.34146341463414637
10,0.75,2.0,64,0.3,16,32,0.8534793115352369,0.9562982005141388,0.3870967741935484,0.4444444444444444,0.9799196787148594,0.9747003994673769,0.41379310344827586
16,0.75,2.0,32,0.3,16,16,0.8533426834969612,0.9569313593539704,0.4583333333333333,0.36666666666666664,0.9735744089012517,0.9817671809256662,0.4074074074074074
13,0.5,2.0,32,0.3,32,16,0.8532641075836243,0.9683143219264893,0.75,0.2903225806451613,0.9716859716859717,0.996042216358839,0.4186046511627907
11,0.25,2.0,64,0.3,32,16,0.853250877486211,0.9663760896637609,0.8333333333333334,0.16129032258064516,0.9673776662484316,0.9987046632124352,0.2702702702702703
3,0.5,2.0,64,0.3,16,32,0.8530933254826092,0.9674185463659147,0.6923076923076923,0.2903225806451613,0.9719745222929936,0.9947848761408083,0.4090909090909091
13,0.25,2.0,32,0.2,16,16,0.8529236530768576,0.9619771863117871,1.0,0.03225806451612903,0.9619289340101523,1.0,0.0625
16,0.75,2.0,32,0.2,32,32,0.8529219261337072,0.9528936742934051,0.4074074074074074,0.36666666666666664,0.973463687150838,0.9775596072931276,0.38596491228070173
16,0.5,2.0,32,0.2,16,16,0.8523141654978962,0.9623149394347241,0.5625,0.3,0.9711141678129298,0.9901823281907434,0.391304347826087
15,0.75,2.0,64,0.2,32,32,0.8519268134715026,0.9589552238805971,0.47368421052631576,0.28125,0.9707006369426752,0.9870466321243523,0.35294117647058826
15,0.25,2.0,32,0.3,32,16,0.8517244170984455,0.9664179104477612,1.0,0.15625,0.9662077596996246,1.0,0.2702702702702703
3,0.75,2.0,64,0.2,16,16,0.8517054296168566,0.9548872180451128,0.41379310344827586,0.3870967741935484,0.9752925877763329,0.9778357235984355,0.4
16,0.75,2.0,32,0.2,16,32,0.8516129032258064,0.955585464333782,0.44,0.36666666666666664,0.9735376044568245,0.9803646563814866,0.4
15,0.75,2.0,64,0.3,16,32,0.8514005829015543,0.9539800995024875,0.4074074074074074,0.34375,0.972972972972973,0.9792746113989638,0.3728813559322034
10,0.5,2.0,32,0.2,32,16,0.8513093652907234,0.9627249357326478,0.4375,0.25925925925925924,0.973753280839895,0.9880159786950732,0.32558139534883723
11,0.5,2.0,64,0.2,16,16,0.8512869797760321,0.962640099626401,0.5454545454545454,0.1935483870967742,0.9684343434343434,0.9935233160621761,0.2857142857142857
10,0.75,2.0,64,0.3,32,32,0.8512600483306209,0.9588688946015425,0.4,0.37037037037037035,0.9774236387782205,0.9800266311584553,0.38461538461538464
15,0.25,2.0,64,0.2,32,32,0.8510362694300518,0.9651741293532339,1.0,0.125,0.965,1.0,0.2222222222222222
10,0.75,2.0,32,0.3,16,16,0.8508161956896976,0.9485861182519281,0.32432432432432434,0.4444444444444444,0.979757085020243,0.966711051930759,0.375
15,0.25,2.0,32,0.3,16,16,0.8507933937823835,0.9664179104477612,1.0,0.15625,0.9662077596996246,1.0,0.2702702702702703
16,0.75,2.0,32,0.3,32,16,0.8504908835904629,0.9515477792732167,0.40625,0.43333333333333335,0.9760900140646976,0.9733520336605891,0.41935483870967744
3,0.75,2.0,32,0.3,32,32,0.8499810741472852,0.9636591478696742,0.5416666666666666,0.41935483870967744,0.9767441860465116,0.9856584093872229,0.4727272727272727
10,0.75,2.0,32,0.3,16,32,0.8499778073679538,0.9562982005141388,0.36,0.3333333333333333,0.9760956175298805,0.9786950732356857,0.34615384615384615
16,0.25,2.0,64,0.3,32,32,0.8499766245909304,0.9609690444145357,0.5714285714285714,0.13333333333333333,0.9646739130434783,0.9957924263674615,0.21621621621621623
11,0.5,2.0,32,0.3,32,16,0.8498245027578137,0.9601494396014943,0.4666666666666667,0.22580645161290322,0.9695431472081218,0.9896373056994818,0.30434782608695654
13,0.75,2.0,32,0.2,16,16,0.849561664822538,0.9569074778200254,0.45714285714285713,0.5161290322580645,0.980106100795756,0.974934036939314,0.48484848484848486
13,0.75,2.0,32,0.3,32,32,0.849348880755809,0.9607097591888466,0.5,0.3870967741935484,0.9751633986928104,0.9841688654353562,0.43636363636363634
13,0.25,2.0,64,0.2,32,32,0.8481998467954719,0.9632446134347274,1.0,0.06451612903225806,0.963151207115629,1.0,0.12121212121212122
13,0.75,2.0,64,0.2,32,32,0.8481572899821261,0.9607097591888466,0.5,0.45161290322580644,0.9776609724047306,0.9815303430079155,0.4745762711864407
3,0.75,2.0,32,0.2,16,16,0.8481305463262817,0.9573934837092731,0.4482758620689655,0.41935483870967744,0.976592977893368,0.9791395045632334,0.43333333333333335
10,0.5,2.0,32,0.3,16,32,0.8480544459239532,0.9588688946015425,0.3076923076923077,0.14814814814814814,0.9699346405228758,0.9880159786950732,0.2
8,0.75,2.0,64,0.2,16,16,0.8479616703151459,0.9470443349753694,0.3125,0.3225806451612903,0.9730769230769231,0.971830985915493,0.31746031746031744
14,0.5,2.0,64,0.2,32,32,0.847926267281106,0.9653846153846154,0.6666666666666666,0.25806451612903225,0.9700520833333334,0.9946595460614153,0.37209302325581395
16,0.5,2.0,64,0.2,32,16,0.8479195885928004,0.9650067294751009,0.6428571428571429,0.3,0.9711934156378601,0.9929873772791024,0.4090909090909091
13,0.75,2.0,64,0.3,32,16,0.8476466082219763,0.9493029150823827,0.38461538461538464,0.4838709677419355,0.9786666666666667,0.9683377308707124,0.42857142857142855
10,0.25,2.0,64,0.2,16,32,0.84761059328303,0.967866323907455,0.6666666666666666,0.14814814814814814,0.9702072538860104,0.9973368841544608,0.24242424242424243
10,0.5,2.0,32,0.3,16,16,0.84761059328303,0.967866323907455,0.5833333333333334,0.25925925925925924,0.9738903394255874,0.9933422103861518,0.358974358974359
15,0.25,2.0,32,0.2,16,16,0.8474740932642488,0.9664179104477612,1.0,0.15625,0.9662077596996246,1.0,0.2702702702702703
11,0.25,2.0,32,0.3,32,16,0.8474427544710011,0.9663760896637609,0.8333333333333334,0.16129032258064516,0.9673776662484316,0.9987046632124352,0.2702702702702703
13,0.5,2.0,32,0.2,32,16,0.8473912673419014,0.9683143219264893,0.6666666666666666,0.3870967741935484,0.9753566796368353,0.9920844327176781,0.4897959183673469
3,0.5,2.0,32,0.3,16,32,0.8473735122176894,0.9636591478696742,0.5625,0.2903225806451613,0.9718670076726342,0.9908735332464146,0.3829787234042553
10,0.25,2.0,32,0.2,32,32,0.847265374562312,0.9704370179948586,0.8333333333333334,0.18518518518518517,0.9715025906735751,0.9986684420772304,0.30303030303030304
13,0.5,2.0,64,0.2,32,16,0.8470933696484806,0.9695817490494296,0.7692307692307693,0.3225806451612903,0.9729381443298969,0.996042216358839,0.45454545454545453
3,0.5,2.0,64,0.3,32,32,0.8469529377129158,0.9661654135338346,0.6428571428571429,0.2903225806451613,0.9719387755102041,0.9934810951760105,0.4
14,0.5,2.0,32,0.3,32,16,0.8468926310349283,0.9628205128205128,0.5714285714285714,0.25806451612903225,0.9699738903394256,0.9919893190921228,0.35555555555555557
16,0.25,2.0,32,0.3,16,32,0.846844319775596,0.9609690444145357,0.6,0.1,0.9634146341463414,0.9971949509116409,0.17142857142857143
8,0.5,2.0,64,0.3,16,16,0.8467638676634588,0.9642857142857143,0.5625,0.2903225806451613,0.9723618090452262,0.9910371318822023,0.3829787234042553
3,0.5,2.0,32,0.3,32,16,0.8465744206586197,0.9649122807017544,0.5882352941176471,0.3225806451612903,0.9731113956466069,0.9908735332464146,0.4166666666666667
14,0.75,2.0,64,0.3,16,16,0.8465480856195358,0.9512820512820512,0.37037037037037035,0.3225806451612903,0.9721115537848606,0.9773030707610146,0.3448275862068966
15,0.75,2.0,64,0.2,16,32,0.8463406735751295,0.9527363184079602,0.38461538461538464,0.3125,0.9717223650385605,0.9792746113989638,0.3448275862068966
15,0.25,2.0,64,0.2,16,16,0.8462597150259067,0.9626865671641791,1.0,0.0625,0.9625935162094763,1.0,0.11764705882352941
10,0.75,2.0,32,0.2,16,32,0.84608176751985,0.9511568123393316,0.3103448275862069,0.3333333333333333,0.9759679572763685,0.9733688415446072,0.32142857142857145
10,0.25,2.0,64,0.3,32,32,0.8457858657592346,0.9691516709511568,0.8,0.14814814814814814,0.9702457956015524,0.9986684420772304,0.25
16,0.75,2.0,64,0.2,16,16,0.8456287985039739,0.9488559892328399,0.35714285714285715,0.3333333333333333,0.972027972027972,0.9747545582047685,0.3448275862068966
13,0.5,2.0,64,0.3,16,32,0.8453485403013021,0.9708491761723701,0.8333333333333334,0.3225806451612903,0.972972972972973,0.9973614775725593,0.46511627906976744
15,0.5,2.0,32,0.3,16,16,0.8450048575129533,0.9689054726368159,0.8181818181818182,0.28125,0.9709962168978562,0.9974093264248705,0.4186046511627907
15,0.75,2.0,32,0.3,16,16,0.8443976683937824,0.9564676616915423,0.43478260869565216,0.3125,0.971830985915493,0.9831606217616581,0.36363636363636365
11,0.75,2.0,32,0.2,32,16,0.8441417349155942,0.9489414694894147,0.3076923076923077,0.25806451612903225,0.9703989703989704,0.9766839378238342,0.2807017543859649
15,0.5,2.0,32,0.2,16,32,0.8440333549222798,0.9639303482587065,0.6666666666666666,0.1875,0.9672955974842767,0.9961139896373057,0.2926829268292683
10,0.5,2.0,32,0.3,32,16,0.8440104551955417,0.9601542416452442,0.3888888888888889,0.25925925925925924,0.9736842105263158,0.9853528628495339,0.3111111111111111
3,0.75,2.0,64,0.2,32,16,0.8440089161795012,0.9511278195488722,0.38235294117647056,0.41935483870967744,0.9764397905759162,0.9726205997392438,0.4
5,0.5,2.0,64,0.2,16,16,0.8439058862653808,0.9591078066914498,0.45,0.2903225806451613,0.9720457433290979,0.9858247422680413,0.35294117647058826
15,0.75,2.0,64,0.2,32,16,0.8438714378238342,0.9502487562189055,0.375,0.375,0.9740932642487047,0.9740932642487047,0.375
11,0.25,2.0,64,0.2,32,32,0.8437238843389604,0.9663760896637609,0.8333333333333334,0.16129032258064516,0.9673776662484316,0.9987046632124352,0.2702702702702703
10,0.25,2.0,32,0.3,32,16,0.8437145534349263,0.9665809768637532,0.5714285714285714,0.14814814814814814,0.9701686121919585,0.996005326231691,0.23529411764705882
16,0.75,2.0,64,0.2,16,32,0.8435250116877047,0.9528936742934051,0.4074074074074074,0.36666666666666664,0.973463687150838,0.9775596072931276,0.38596491228070173
16,0.75,2.0,32,0.2,32,16,0.8435250116877046,0.946164199192463,0.34375,0.36666666666666664,0.9732770745428974,0.97054698457223,0.3548387096774194
3,0.75,2.0,64,0.3,16,16,0.843504226773773,0.956140350877193,0.42857142857142855,0.3870967741935484,0.9753246753246754,0.9791395045632334,0.4067796610169492
10,0.75,2.0,64,0.2,16,16,0.8434679686344133,0.9550128534704371,0.34615384615384615,0.3333333333333333,0.976063829787234,0.9773635153129161,0.33962264150943394
10,0.75,2.0,32,0.3,32,16,0.8434186516743107,0.9550128534704371,0.36666666666666664,0.4074074074074074,0.9786096256684492,0.9747003994673769,0.38596491228070173
10,0.25,2.0,32,0.3,16,32,0.8433693347142082,0.9691516709511568,0.7142857142857143,0.18518518518518517,0.9714656290531777,0.9973368841544608,0.29411764705882354
