site,alpha,gamma,lstm_units,dropout_rate,dense_units,batch_size,val_auc,acc,precision,recall,npv,specificity,f1
21,0.25,2.0,64,0.3,32,32,0.8931853334546446,0.9644218551461246,0.6,0.10344827586206896,0.9667519181585678,0.9973614775725593,0.17647058823529413
21,0.75,2.0,32,0.3,32,16,0.893094349922664,0.9606099110546379,0.46153846153846156,0.41379310344827586,0.9776609724047306,0.9815303430079155,0.43636363636363634
21,0.25,2.0,32,0.2,32,16,0.8920935310708762,0.9644218551461246,0.5555555555555556,0.1724137931034483,0.9691516709511568,0.9947229551451188,0.2631578947368421
21,0.25,2.0,32,0.3,16,32,0.8920025475388955,0.963151207115629,0.5,0.034482758620689655,0.9643312101910828,0.9986807387862797,0.06451612903225806
3,0.25,2.0,32,0.3,16,32,0.891870294822728,0.9624060150375939,0.6,0.0967741935483871,0.9646910466582598,0.9973924380704041,0.16666666666666666
13,0.25,2.0,64,0.3,16,32,0.891139671461401,0.9670468948035488,1.0,0.16129032258064516,0.9668367346938775,1.0,0.2777777777777778
21,0.75,2.0,64,0.2,16,16,0.8909562369211173,0.9567979669631512,0.41935483870967744,0.4482758620689655,0.9788359788359788,0.9762532981530343,0.43333333333333335
3,0.25,2.0,64,0.3,32,16,0.8909029734617487,0.9636591478696742,0.6666666666666666,0.12903225806451613,0.9659090909090909,0.9973924380704041,0.21621621621621623
13,0.5,2.0,64,0.3,32,16,0.8891820580474934,0.9695817490494296,0.7692307692307693,0.3225806451612903,0.9729381443298969,0.996042216358839,0.45454545454545453
21,0.75,2.0,64,0.2,16,32,0.8889091074515513,0.963151207115629,0.5,0.4827586206896552,0.9802371541501976,0.9815303430079155,0.49122807017543857
21,0.5,2.0,64,0.2,16,16,0.8883177144936767,0.96569250317662,0.5714285714285714,0.27586206896551724,0.9728331177231565,0.9920844327176781,0.37209302325581395
21,0.5,2.0,64,0.2,16,32,0.8881357474297152,0.9707750952986023,0.7142857142857143,0.3448275862068966,0.9754204398447607,0.9947229551451188,0.46511627906976744
21,0.75,2.0,64,0.2,32,32,0.8881357474297151,0.9567979669631512,0.41935483870967744,0.4482758620689655,0.9788359788359788,0.9762532981530343,0.43333333333333335
13,0.25,2.0,32,0.3,16,16,0.887650012767044,0.9721166032953105,1.0,0.2903225806451613,0.9717948717948718,1.0,0.45
21,0.75,2.0,32,0.2,32,16,0.8864980438540624,0.9479034307496823,0.3333333333333333,0.41379310344827586,0.9773635153129161,0.9683377308707124,0.36923076923076925
13,0.75,2.0,64,0.3,16,32,0.8863307515533236,0.9619771863117871,0.5185185185185185,0.45161290322580644,0.9776902887139107,0.9828496042216359,0.4827586206896552
21,0.25,2.0,64,0.2,16,16,0.8856337003002457,0.9618805590851334,0.0,0.0,0.9631043256997456,0.9986807387862797,0.0
13,0.5,2.0,64,0.2,32,32,0.8854370584730615,0.9695817490494296,0.7692307692307693,0.3225806451612903,0.9729381443298969,0.996042216358839,0.45454545454545453
16,0.25,2.0,64,0.3,16,16,0.8851799906498364,0.9650067294751009,0.8333333333333334,0.16666666666666666,0.966078697421981,0.9985974754558204,0.2777777777777778
13,0.25,2.0,64,0.3,16,16,0.8841177972593413,0.9683143219264893,1.0,0.1935483870967742,0.9680715197956578,1.0,0.32432432432432434
13,0.5,2.0,32,0.3,32,32,0.883479445059154,0.9695817490494296,0.8181818181818182,0.2903225806451613,0.9717223650385605,0.9973614775725593,0.42857142857142855
3,0.25,2.0,64,0.3,16,16,0.883290574925348,0.9661654135338346,0.6666666666666666,0.25806451612903225,0.9707379134860051,0.9947848761408083,0.37209302325581395
13,0.25,2.0,64,0.2,32,16,0.8829687632990041,0.9657794676806084,0.75,0.1935483870967742,0.967989756722151,0.9973614775725593,0.3076923076923077
8,0.75,2.0,64,0.3,32,16,0.882904464912643,0.958128078817734,0.43478260869565216,0.3225806451612903,0.973384030418251,0.9833546734955185,0.37037037037037035
21,0.25,2.0,32,0.3,16,16,0.8829041943408243,0.9618805590851334,0.4,0.06896551724137931,0.9654731457800512,0.996042216358839,0.11764705882352941
15,0.5,2.0,32,0.2,32,16,0.8828124999999999,0.9689054726368159,0.8888888888888888,0.25,0.969811320754717,0.9987046632124352,0.3902439024390244
3,0.25,2.0,64,0.2,16,16,0.8827438280691424,0.9598997493734336,0.4444444444444444,0.12903225806451613,0.9657794676806084,0.9934810951760105,0.2
15,0.5,2.0,64,0.2,16,32,0.8826505829015544,0.9664179104477612,0.7272727272727273,0.25,0.969735182849937,0.9961139896373057,0.37209302325581395
3,0.75,2.0,32,0.2,32,16,0.8823653110148463,0.9573934837092731,0.4482758620689655,0.41935483870967744,0.976592977893368,0.9791395045632334,0.43333333333333335
8,0.75,2.0,32,0.2,16,16,0.8815827516418158,0.9532019704433498,0.37037037037037035,0.3225806451612903,0.9732484076433121,0.9782330345710627,0.3448275862068966
13,0.5,2.0,32,0.3,16,32,0.8814792748319006,0.9708491761723701,1.0,0.25806451612903225,0.970550576184379,1.0,0.41025641025641024
13,0.75,2.0,32,0.3,32,16,0.8810962635117883,0.9594423320659062,0.48484848484848486,0.5161290322580645,0.9801587301587301,0.9775725593667546,0.5
13,0.25,2.0,64,0.2,32,32,0.880926036258405,0.9657794676806084,0.8333333333333334,0.16129032258064516,0.966794380587484,0.9986807387862797,0.2702702702702703
15,0.25,2.0,64,0.3,16,32,0.8809099740932642,0.9664179104477612,1.0,0.15625,0.9662077596996246,1.0,0.2702702702702703
13,0.5,2.0,32,0.2,32,32,0.8807132521916758,0.9695817490494296,0.8181818181818182,0.2903225806451613,0.9717223650385605,0.9973614775725593,0.42857142857142855
13,0.25,2.0,32,0.2,16,32,0.8806281385649842,0.9683143219264893,1.0,0.1935483870967742,0.9680715197956578,1.0,0.32432432432432434
13,0.75,2.0,32,0.2,16,32,0.880457911311601,0.9594423320659062,0.4838709677419355,0.4838709677419355,0.978891820580475,0.978891820580475,0.4838709677419355
3,0.75,2.0,64,0.3,16,16,0.8800942086890693,0.9611528822055138,0.5,0.41935483870967744,0.9766839378238342,0.9830508474576272,0.45614035087719296
3,0.5,2.0,64,0.2,16,32,0.8800942086890693,0.9636591478696742,0.5714285714285714,0.25806451612903225,0.9706632653061225,0.9921773142112125,0.35555555555555557
16,0.75,2.0,64,0.2,16,32,0.8798503973819541,0.9582772543741588,0.4782608695652174,0.36666666666666664,0.9736111111111111,0.9831697054698457,0.41509433962264153
15,0.75,2.0,64,0.3,16,32,0.8794122409326425,0.9601990049751243,0.5,0.3125,0.9719387755102041,0.9870466321243523,0.38461538461538464
13,0.5,2.0,32,0.2,16,32,0.879308877351264,0.9708491761723701,0.8333333333333334,0.3225806451612903,0.972972972972973,0.9973614775725593,0.46511627906976744
13,0.75,2.0,32,0.3,16,32,0.8792237637245722,0.9531051964512041,0.4166666666666667,0.4838709677419355,0.9787516600265604,0.9722955145118733,0.44776119402985076
16,0.5,2.0,32,0.2,16,32,0.8789153810191679,0.9663526244952894,0.7777777777777778,0.23333333333333334,0.9686648501362398,0.9971949509116409,0.358974358974359
16,0.25,2.0,32,0.2,16,32,0.8784011220196353,0.9596231493943472,0.5,0.1,0.9633649932157394,0.9957924263674615,0.16666666666666666
15,0.75,2.0,32,0.2,32,32,0.8775501943005182,0.9601990049751243,0.5,0.34375,0.9731457800511509,0.9857512953367875,0.4074074074074074
3,0.75,2.0,64,0.2,32,16,0.8768557850023131,0.9523809523809523,0.3870967741935484,0.3870967741935484,0.9752281616688396,0.9752281616688396,0.3870967741935484
13,0.5,2.0,64,0.3,16,16,0.8763299004170568,0.9708491761723701,0.8333333333333334,0.3225806451612903,0.972972972972973,0.9973614775725593,0.46511627906976744
13,0.75,2.0,64,0.2,32,16,0.8763299004170567,0.9493029150823827,0.3953488372093023,0.5483870967741935,0.9812332439678284,0.9656992084432717,0.4594594594594595
16,0.5,2.0,64,0.3,16,16,0.8760635811126695,0.9650067294751009,0.7,0.23333333333333334,0.9686221009549796,0.9957924263674615,0.35
21,0.25,2.0,32,0.2,16,32,0.8760349376762805,0.9618805590851334,0.3333333333333333,0.034482758620689655,0.9642857142857143,0.9973614775725593,0.0625
17,0.25,2.0,64,0.3,32,32,0.8756648936170213,0.9604591836734694,0.6,0.09375,0.962772785622593,0.9973404255319149,0.16216216216216217
16,0.25,2.0,64,0.3,32,32,0.8755025712949978,0.9636608344549125,0.8,0.13333333333333333,0.964769647696477,0.9985974754558204,0.22857142857142856
3,0.5,2.0,32,0.3,16,16,0.8752996593346511,0.9661654135338346,0.625,0.3225806451612903,0.9731457800511509,0.9921773142112125,0.425531914893617
16,0.75,2.0,64,0.3,16,32,0.8749883122954651,0.9569313593539704,0.4583333333333333,0.36666666666666664,0.9735744089012517,0.9817671809256662,0.4074074074074074
21,0.5,2.0,64,0.3,16,16,0.874806659994541,0.9669631512071156,0.5714285714285714,0.41379310344827586,0.9778067885117493,0.9881266490765171,0.48
16,0.25,2.0,32,0.2,32,32,0.8747545582047687,0.9650067294751009,0.8333333333333334,0.16666666666666666,0.966078697421981,0.9985974754558204,0.2777777777777778
8,0.75,2.0,64,0.2,32,32,0.8737350790962786,0.9507389162561576,0.3333333333333333,0.2903225806451613,0.9719745222929936,0.9769526248399488,0.3103448275862069
15,0.5,2.0,64,0.2,32,32,0.8736237046632125,0.9676616915422885,0.875,0.21875,0.9685929648241206,0.9987046632124352,0.35
15,0.25,2.0,64,0.3,32,32,0.8735022668393783,0.9639303482587065,1.0,0.09375,0.9637952559300874,1.0,0.17142857142857143
13,0.5,2.0,32,0.3,32,16,0.8734785939228871,0.9708491761723701,0.8333333333333334,0.3225806451612903,0.972972972972973,0.9973614775725593,0.46511627906976744
13,0.5,2.0,64,0.2,32,16,0.873478593922887,0.9708491761723701,0.7857142857142857,0.3548387096774194,0.9741935483870968,0.996042216358839,0.4888888888888889
13,0.25,2.0,64,0.3,32,16,0.8733083666695038,0.9632446134347274,1.0,0.06451612903225806,0.963151207115629,1.0,0.12121212121212122
16,0.75,2.0,64,0.3,32,32,0.8732585320243104,0.9609690444145357,0.52,0.43333333333333335,0.9763231197771588,0.9831697054698457,0.4727272727272727
16,0.75,2.0,32,0.3,32,16,0.8731650303880318,0.9528936742934051,0.41379310344827586,0.4,0.9747899159663865,0.9761570827489481,0.4067796610169492
15,0.25,2.0,64,0.2,16,16,0.8724498056994818,0.9626865671641791,1.0,0.0625,0.9625935162094763,1.0,0.11764705882352941
13,0.25,2.0,32,0.3,32,32,0.87232955996255,0.9670468948035488,1.0,0.16129032258064516,0.9668367346938775,1.0,0.2777777777777778
15,0.5,2.0,32,0.3,16,16,0.8721259715025906,0.9664179104477612,0.7777777777777778,0.21875,0.9685534591194969,0.9974093264248705,0.34146341463414637
3,0.25,2.0,64,0.2,32,32,0.8714724313412121,0.9636591478696742,0.625,0.16129032258064516,0.9670886075949368,0.9960886571056062,0.2564102564102564
15,0.25,2.0,32,0.2,32,16,0.8712354274611399,0.9651741293532339,1.0,0.125,0.965,1.0,0.2222222222222222
13,0.5,2.0,64,0.2,16,32,0.8707975146821005,0.9683143219264893,0.75,0.2903225806451613,0.9716859716859717,0.996042216358839,0.4186046511627907
3,0.5,2.0,32,0.2,16,32,0.8706733397821423,0.9649122807017544,0.6,0.2903225806451613,0.9719029374201787,0.9921773142112125,0.391304347826087
13,0.75,2.0,64,0.2,16,32,0.8705421738020257,0.9569074778200254,0.45454545454545453,0.4838709677419355,0.9788359788359788,0.9762532981530343,0.46875
14,0.5,2.0,64,0.2,16,32,0.8704509238123951,0.9641025641025641,0.6363636363636364,0.22580645161290322,0.9687906371911573,0.9946595460614153,0.3333333333333333
13,0.25,2.0,32,0.2,16,16,0.8704145033619882,0.9645120405576679,1.0,0.0967741935483871,0.9643765903307888,1.0,0.17647058823529413
13,0.5,2.0,64,0.2,16,16,0.8702017192952591,0.9721166032953105,0.8461538461538461,0.3548387096774194,0.9742268041237113,0.9973614775725593,0.5
15,0.75,2.0,64,0.3,32,32,0.870021049222798,0.9564676616915423,0.44,0.34375,0.9730423620025674,0.9818652849740933,0.38596491228070173
15,0.25,2.0,32,0.3,16,16,0.8699400906735751,0.9651741293532339,1.0,0.125,0.965,1.0,0.2222222222222222
15,0.5,2.0,32,0.3,16,32,0.8697781735751295,0.9689054726368159,0.8888888888888888,0.25,0.969811320754717,0.9987046632124352,0.3902439024390244
13,0.25,2.0,64,0.2,16,32,0.8696484807217636,0.9632446134347274,0.6666666666666666,0.12903225806451613,0.9655172413793104,0.9973614775725593,0.21621621621621623
15,0.75,2.0,64,0.2,16,32,0.8694543393782384,0.9577114427860697,0.45,0.28125,0.9706632653061225,0.9857512953367875,0.34615384615384615
13,0.25,2.0,64,0.3,32,32,0.8690526853349222,0.9695817490494296,0.8888888888888888,0.25806451612903225,0.9705128205128205,0.9986807387862797,0.4
13,0.75,2.0,64,0.3,32,16,0.8689675717082306,0.9607097591888466,0.5,0.4838709677419355,0.9789196310935442,0.9802110817941952,0.4918032786885246
13,0.75,2.0,32,0.2,16,16,0.8684568899480807,0.9645120405576679,0.56,0.45161290322580644,0.9777486910994765,0.9854881266490765,0.5
13,0.75,2.0,32,0.3,16,16,0.8682866626946975,0.9581749049429658,0.4722222222222222,0.5483870967741935,0.9814077025232404,0.974934036939314,0.5074626865671642
13,0.75,2.0,64,0.2,16,16,0.8680313218146225,0.9581749049429658,0.47058823529411764,0.5161290322580645,0.9801324503311258,0.9762532981530343,0.49230769230769234
15,0.25,2.0,32,0.2,32,32,0.867592292746114,0.9639303482587065,0.8,0.125,0.9649561952440551,0.9987046632124352,0.21621621621621623
8,0.75,2.0,64,0.3,16,16,0.8673743339804221,0.9495073891625616,0.35294117647058826,0.3870967741935484,0.9755784061696658,0.971830985915493,0.36923076923076925
15,0.5,2.0,32,0.3,32,32,0.8670660621761658,0.9689054726368159,0.8888888888888888,0.25,0.969811320754717,0.9987046632124352,0.3902439024390244
